25
10
0.00000 	  503.52668 	  685.30624 	  600.74305 	  263.22916 	  469.68288 	  523.63342 	 1314.75722 	  429.34162 	  562.51714 	  721.56954 	 1692.37235 	  259.34926 	  473.85921 	  933.92588 	  333.39109 	  922.09394 	  757.93547 	 1500.43082 	  397.48097 	  401.88185 	 1739.89032 	 2142.43166 	  348.51946 	  535.42551 	 
 523.16578 	    0.00000 	  383.70043 	  783.56966 	  455.51214 	  311.65063 	 1452.62109 	 1414.33880 	  368.60386 	 1043.21756 	 1015.44790 	 1975.12095 	  887.70532 	  866.61547 	 1058.83994 	  991.00462 	  217.49370 	   84.71551 	 2176.89757 	  182.39556 	  624.53713 	 2347.48892 	 2548.14966 	 1035.83196 	   27.14967 	 
 949.06960 	  407.82918 	    0.00000 	  984.79128 	  719.31459 	  419.80120 	 1205.50625 	 1987.97715 	  522.83085 	 1501.20420 	 1343.86305 	 2764.28796 	 1367.88120 	 1439.74458 	 1126.57501 	 1754.58731 	  173.27284 	  327.35506 	 2154.94715 	  605.90787 	 1201.40323 	 2756.18924 	 2307.00117 	 1210.12036 	  367.77482 	 
 582.15548 	  570.73109 	  753.17006 	    0.00000 	  254.77157 	  298.14251 	  936.49711 	  649.26004 	  288.60206 	  781.23795 	  296.56593 	 1610.46159 	  536.42667 	 1138.98216 	  359.88232 	  795.01188 	  575.73962 	  553.31579 	 1185.47222 	  345.45511 	  317.91470 	 1668.92085 	 1243.36639 	 1210.31106 	  443.42556 	 
 447.89682 	  307.56422 	  724.43976 	  300.99176 	    0.00000 	  220.61448 	  917.98593 	 1162.40502 	  252.03574 	  824.27376 	  479.40929 	 1526.01422 	  420.87720 	  894.28732 	  500.20127 	  722.55841 	  687.13727 	  483.02304 	 1927.55719 	  216.64212 	  344.39914 	 2409.68520 	 2411.35103 	  632.92209 	  482.83555 	 
 718.29492 	  245.47810 	  617.76813 	  331.66460 	  253.52373 	    0.00000 	 1145.87624 	  947.85652 	   94.24292 	 1169.62816 	  617.22268 	 1777.64626 	  814.22561 	  772.44397 	  632.61810 	 1189.95640 	  343.22162 	  463.69404 	 1991.98460 	  119.55041 	  635.40424 	 2470.92533 	 1804.17600 	 1195.32040 	  257.84629 	 
 622.29204 	 1013.76032 	 1409.31693 	  904.48100 	  986.43847 	  835.14587 	    0.00000 	  546.92200 	 1080.57435 	  155.60832 	  537.76351 	 1255.84919 	  376.66866 	 1409.55242 	  671.77857 	  360.87490 	 1527.17309 	 1225.73702 	  792.01208 	 1230.78612 	  480.93185 	 1902.44265 	 2000.18724 	  951.71403 	 1454.82225 	 
 951.83936 	 1058.05931 	 2242.10509 	  793.27387 	  855.37976 	 1415.40186 	  582.08240 	    0.00000 	 1434.37372 	  923.96364 	  401.45926 	  740.92877 	 1023.95560 	 1604.74083 	  489.20759 	  973.47550 	 1470.97472 	 1423.24030 	  638.40143 	 1594.45715 	  991.73561 	  980.85108 	  914.43908 	 1427.14467 	 1855.29192 	 
 518.93939 	  497.75215 	  635.42195 	  235.92976 	  223.61061 	  121.67518 	  710.26514 	 1264.95964 	    0.00000 	 1077.12701 	  534.20863 	 1652.05681 	  787.19567 	 1464.36840 	  649.63436 	  691.06784 	  364.66134 	  365.09875 	 1376.14728 	  250.07821 	  352.78989 	 2078.82309 	 2388.97258 	 1278.01744 	  426.54259 	 
 671.81925 	 1010.52454 	 1612.40196 	  791.87694 	  687.35803 	 1310.73826 	  251.82474 	  916.32394 	 1224.03052 	    0.00000 	  541.48797 	 1286.75519 	  538.87745 	  997.50139 	  951.79260 	  362.36911 	 1724.31775 	 1392.67060 	  756.13668 	 1423.27366 	  873.09184 	 1736.35276 	 2061.26547 	 1024.59670 	 1349.13248 	 
 494.47381 	 1209.20418 	 1482.19531 	  489.06523 	  376.19668 	  835.22476 	  415.37610 	  586.55211 	  521.48943 	  537.99248 	    0.00000 	 1238.33284 	  354.50120 	 1278.67901 	  407.39586 	  715.82703 	  831.34529 	  913.53764 	 1129.10762 	  662.92689 	  165.11291 	 1140.78108 	 1232.61225 	 1108.66176 	  905.47872 	 
