25
25
0.00000 	  557.37671 	  856.49151 	  588.79349 	  477.68775 	  660.32445 	  840.34560 	  941.19180 	  485.68683 	  708.99479 	  536.02145 	 1710.11860 	  233.37293 	  663.77036 	  765.92268 	  357.67882 	  568.65015 	  831.70673 	 1824.13823 	  601.91813 	  610.67346 	 1655.32288 	 2760.56121 	  448.11405 	  694.15689 	 
 574.92235 	    0.00000 	  380.30013 	  580.65521 	  340.52042 	  366.34372 	 1506.98643 	 1823.03814 	  512.37760 	 1193.26815 	  787.77452 	 2330.50333 	  617.49928 	  807.39084 	  929.42896 	  850.84138 	  134.31414 	   93.94874 	 2164.83789 	  271.51926 	  604.61992 	 3070.17131 	 2831.27279 	  606.93228 	   40.37244 	 
1175.99280 	  321.57875 	    0.00000 	  862.78356 	  896.35792 	  453.41379 	 1104.24017 	 1424.23393 	  793.41065 	 1592.97762 	 1254.36298 	 2244.65150 	 1431.76507 	 1446.33460 	  955.56364 	 1133.39180 	  151.56076 	  311.17480 	 2558.11051 	  590.33710 	 1229.00680 	 2908.91337 	 3104.41412 	  875.39462 	  337.15887 	 
 622.99308 	  613.52970 	  984.83108 	    0.00000 	  293.66203 	  378.67761 	  674.32335 	  751.76786 	  209.18412 	  795.78973 	  302.49384 	 1730.04371 	  589.63525 	 1427.33650 	  446.51457 	  865.24310 	  563.57325 	  638.05981 	 1633.99262 	  289.19109 	  225.16162 	 2290.61808 	 2067.65211 	  992.02268 	  542.84762 	 
 408.02264 	  369.66192 	  814.89453 	  249.37094 	    0.00000 	  193.71154 	  922.81406 	  941.83307 	  235.07580 	  995.88032 	  500.08016 	 1335.49852 	  465.70588 	  887.05904 	  646.85419 	  797.59415 	  496.23215 	  653.30159 	 1805.07490 	  202.21061 	  298.85615 	 2079.28803 	 1773.28640 	  907.31471 	  452.30790 	 
 693.57127 	  248.59225 	  429.71840 	  341.88607 	  278.98516 	    0.00000 	 1251.39435 	 1484.72950 	   67.28417 	  895.23064 	  763.12222 	 1501.48721 	  689.02414 	  947.07248 	  469.24486 	 1142.81757 	  455.18476 	  435.08300 	 2188.92973 	  102.95779 	  353.58674 	 2199.44311 	 1869.90202 	 1208.42771 	  234.50932 	 
 633.25122 	 1258.71931 	 1163.34644 	  862.63983 	  989.06843 	 1276.73791 	    0.00000 	  726.58214 	  881.00141 	  248.07406 	  376.17699 	  902.94805 	  310.02812 	 1146.29148 	  767.33186 	  398.66437 	 1348.02278 	 1400.40131 	  793.85840 	 1179.80303 	  561.69436 	 1053.69606 	 1834.49876 	 1025.15346 	 1476.01307 	 
 898.97630 	 1220.81695 	 1859.75253 	  940.39085 	 1357.07635 	 1140.38570 	  642.74007 	    0.00000 	 1070.93980 	  974.18153 	  442.84554 	  778.40047 	 1140.29933 	 1553.10459 	  657.88823 	  918.86089 	 1848.08898 	 1676.87807 	  458.67508 	 1220.26882 	  719.14790 	  798.38955 	 1043.08569 	 1657.47967 	 1245.73450 	 
 720.78746 	  342.82341 	  729.17568 	  280.80702 	  279.54798 	  118.36645 	  933.24330 	 1034.39245 	    0.00000 	  774.60356 	  659.58995 	 2556.70139 	  713.62151 	 1163.24933 	  676.19579 	  946.42897 	  509.27310 	  499.10306 	 1645.17829 	  154.89031 	  502.00425 	 2439.32873 	 2345.09831 	  817.19079 	  365.82812 	 
 845.07019 	 1061.92001 	 1766.16488 	  859.81588 	  859.20728 	 1195.16806 	  205.61583 	  960.17259 	 1052.58626 	    0.00000 	  531.19857 	 1468.73280 	  548.10995 	  732.78302 	 1075.31490 	  396.82928 	 1553.64228 	 1658.89423 	  841.33002 	  972.39250 	  647.37827 	 1460.15359 	 2201.72819 	  773.45079 	 1555.15036 	 
